hhid,commid,wave,region,urban_rural,hh_size,dwelling_size,drinking_water_source,pay_for_drinking_water,toilet,bicycle,motorcycle,car,bw_tv,color_tv,washing_machine,refrigerator,air_conditioner,sewing_machine,electric_fan,wall_clock,camera,microwave,electric_cooking_pot,pressure_cooker,computer,telephone,dvd,cellphone,satellite_dish
431104006,431104,1991,43,urban,3,38,house_tap,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,,,,,
431104006,431104,1993,43,urban,4,,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,,,,,
431104006,431104,1997,43,urban,4,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,,0,0,0,1,0,1,,,
431104006,431104,2000,43,urban,2,75,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,0,1,0,1,0,1,1,,
431104006,431104,2004,43,urban,2,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,0,1,0,1,0,0,1,1,
431104006,431104,2006,43,urban,2,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,0,1,0,1,0,1,1,1,0
431104007,431104,1989,43,urban,4,34,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,,,,,,,,
431104007,431104,1991,43,urban,4,33,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,,,,,
431104007,431104,1993,43,urban,4,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,,,,,
431104007,431104,1997,43,urban,4,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,,0,0,0,1,0,1,,,
431104007,431104,2000,43,urban,4,71,house_tap,1,1,1,0,0,0,1,1,1,,1,1,,0,1,1,1,0,1,,,
431104007,431104,2004,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,0,1,1,1,0,1,0,0,
431104007,431104,2006,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,0,1,1,1,0,1,0,1,0
431104007,431104,2009,43,urban,,71,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,0,1,1,1,1,1,0,0,0
431104007,431104,2011,43,urban,,55,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,0,1,1,1,1,1,0,1,0
431104008,431104,1989,43,urban,4,32,house_tap,1,1,1,0,0,1,0,1,0,0,1,1,0,0,,,,,,,,
431104008,431104,1991,43,urban,4,36,house_tap,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,,,,,
431104008,431104,1993,43,urban,2,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,,,,,
431104008,431104,1997,43,urban,2,55,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,,0,0,0,1,0,1,,,
431104008,431104,2000,43,urban,2,70,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,,0,0,0,1,0,1,0,,
431104008,431104,2006,43,urban,5,,house_tap,1,1,1,1,0,0,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,0
431104008,431104,2009,43,urban,,71,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,0
431104008,431104,2011,43,urban,,71,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,1,1,1,0,1,1,1,0
431104009,431104,1989,43,urban,3,38,house_tap,1,1,1,0,0,1,1,1,1,0,1,1,1,0,,,,,,,,
431104009,431104,1991,43,urban,4,38,house_tap,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,,,,,
431104009,431104,1993,43,urban,4,,yard_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,,,,,
431104009,431104,1997,43,urban,4,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,,,
431104009,431104,2000,43,urban,2,72,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,0,,
431104009,431104,2004,43,urban,2,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,
431104009,431104,2006,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
431104009,431104,2009,43,urban,,130,yard_tap,1,1,1,0,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
431104009,431104,2011,43,urban,,137,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
431104010,431104,1989,43,urban,2,36,other,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,,,,,,,
431104010,431104,1991,43,urban,2,36,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,,,,,
431104010,431104,1993,43,urban,2,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,,,,,
431104010,431104,1997,43,urban,2,60,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,,0,0,1,1,0,1,,,
431104010,431104,2000,43,urban,2,,house_tap,1,1,0,0,0,0,1,1,1,1,1,1,,1,1,1,1,0,1,1,,
431104011,431104,1989,43,urban,3,28,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,0,1,,,,,,,,
431104011,431104,1991,43,urban,3,36,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,,,,,
431104011,431104,1993,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,,,,,
431104011,431104,1997,43,urban,3,70,house_tap,1,0,1,0,0,0,1,1,1,1,0,1,,1,0,1,1,0,1,,,
431104011,431104,2000,43,urban,3,,,1,1,1,0,0,0,1,1,1,1,0,1,,1,0,1,1,0,1,0,,
431104011,431104,2004,43,urban,2,,house_tap,1,1,1,0,0,0,1,1,1,1,0,1,,0,1,1,1,1,1,0,1,
431104011,431104,2006,43,urban,3,,house_tap,1,1,0,1,0,0,1,1,1,1,0,1,,0,1,1,1,1,1,0,1,0
431104011,431104,2009,43,urban,,72,house_tap,1,1,0,1,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
431104012,431104,1989,43,urban,3,36,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,,,,,,,,
431104012,431104,1991,43,urban,3,34,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,,,,,
431104012,431104,1993,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,,,,,
431104012,431104,1997,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,,0,0,0,1,0,1,,,
431104012,431104,2000,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,,0,1,1,1,0,1,0,,
431104012,431104,2004,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,0,1,1,1,0,1,1,1,
431104012,431104,2006,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
431104012,431104,2009,43,urban,,71,house_tap,1,1,0,0,1,,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,0
431104012,431104,2011,43,urban,,71,house_tap,1,1,0,0,0,,1,1,1,1,1,1,,0,1,1,1,0,1,1,1,0
431104013,431104,1989,43,urban,3,30,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,,,,,,,,
431104013,431104,1991,43,urban,3,35,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,,,,,
431104013,431104,1993,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,,,,,
431104013,431104,1997,43,urban,3,55,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,,,
431104013,431104,2000,43,urban,3,110,house_tap,1,1,1,0,0,0,1,1,1,1,0,0,,1,1,1,1,0,1,1,,
431104013,431104,2004,43,urban,2,,house_tap,1,1,0,0,0,0,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,
431104014,431104,1989,43,urban,3,50,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,,,,,,,,
431104014,431104,1991,43,urban,3,39,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,,,,,
431104014,431104,1993,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,,,,,
431104014,431104,1997,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,0,0,1,1,0,1,,,
431104014,431104,2000,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,0,1,0,1,0,1,1,,
431104014,431104,2004,43,urban,2,,house_tap,1,1,1,0,0,0,1,1,1,1,0,1,,0,1,0,1,0,1,0,1,
431104014,431104,2006,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,0
431104014,431104,2009,43,urban,,70,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
431104014,431104,2011,43,urban,,70,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,0,1,1,0
431104015,431104,1989,43,urban,4,0,yard_tap,1,0,1,0,0,0,1,1,1,0,0,1,1,0,,,,,,,,
431104015,431104,1991,43,urban,4,38,house_tap,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,,,,,
431104015,431104,1993,43,urban,4,,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,,,,,
431104015,431104,1997,43,urban,4,,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,,0,0,1,1,0,1,,,
431104015,431104,2000,43,urban,4,71,house_tap,1,1,1,0,0,0,1,1,1,1,0,1,,0,0,1,1,1,1,1,,
431104015,431104,2004,43,urban,2,,house_tap,1,1,0,0,0,0,1,1,1,1,0,1,,0,1,1,1,1,1,1,1,
431104015,431104,2006,43,urban,2,,house_tap,1,1,0,0,0,0,1,1,1,1,0,1,,0,0,1,1,1,1,1,1,0
431104015,431104,2009,43,urban,,143,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
431104015,431104,2011,43,urban,,134,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,0,0,1,0
431104016,431104,1989,43,urban,2,34,house_tap,1,1,1,0,0,1,1,1,1,0,0,1,0,0,,,,,,,,
431104016,431104,1991,43,urban,2,45,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,,,,,
431104016,431104,1993,43,urban,2,,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,,,,,
431104016,431104,1997,43,urban,2,,house_tap,1,1,1,1,0,0,1,1,1,1,0,1,,1,1,1,1,0,1,,,
431104016,431104,2000,43,urban,2,,house_tap,1,1,1,0,0,0,1,1,1,1,0,1,,1,1,1,1,0,1,1,,
431104016,431104,2004,43,urban,2,,house_tap,1,1,1,1,0,0,1,1,1,1,0,1,,1,1,1,1,0,1,1,1,
431104016,431104,2006,43,urban,2,,house_tap,1,1,1,1,0,0,1,1,1,1,0,1,,1,1,1,1,0,1,1,0,0
431104017,431104,1989,43,urban,3,35,house_tap,1,1,1,0,0,1,1,1,1,0,1,1,0,0,,,,,,,,
431104017,431104,1991,43,urban,3,35,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,,,,,
431104017,431104,1993,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,,,,,
431104017,431104,1997,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,0,1,1,0,1,,,
431104017,431104,2000,43,urban,2,,house_tap,1,1,0,0,0,0,1,1,1,1,1,1,,1,0,1,1,0,1,1,,
431104017,431104,2004,43,urban,2,,house_tap,1,1,0,0,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,
431104017,431104,2006,43,urban,3,,yard_tap,1,1,0,0,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
431104018,431104,1989,43,urban,3,28,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,1,0,,,,,,,,
431104019,431104,1989,43,urban,4,75,house_tap,1,1,0,0,0,0,1,1,1,0,1,1,1,1,,,,,,,,
431104019,431104,1991,43,urban,4,54,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,,,,,
431104019,431104,1993,43,urban,4,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,,,,,
431104019,431104,1997,43,urban,4,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,0,0,1,0,1,,,
431104019,431104,2000,43,urban,3,75,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,0,0,1,0,1,1,,
431104019,431104,2004,43,urban,2,,house_tap,1,1,1,1,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,
431104019,431104,2006,43,urban,2,77,yard_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
431104019,431104,2009,43,urban,,75,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
431104019,431104,2011,43,urban,,76,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
431104020,431104,1989,43,urban,4,34,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,,,,,,,,
431104020,431104,2000,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,0,1,,0,1,1,1,0,1,1,,
431104020,431104,2004,43,urban,3,,house_tap,1,1,0,0,0,0,1,1,1,1,1,1,,0,1,1,1,0,1,1,0,
431104020,431104,2009,43,urban,,72,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,1,1,1,0,1,1,1,0
431104020,431104,2011,43,urban,,72,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,1,1,1,1,1,1,1,0
431104061,431104,2000,43,urban,2,65,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,0,0,0,1,0,1,0,,
431104061,431104,2004,43,urban,2,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,
431104061,431104,2006,43,urban,2,,yard_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,1,0,1,1,1,1,1,0
431104061,431104,2009,43,urban,,75,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
431104081,431104,2004,43,urban,2,80,house_tap,1,1,0,1,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,
431104081,431104,2006,43,urban,3,,house_tap,1,1,0,1,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
431104081,431104,2009,43,urban,,113,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
431104081,431104,2011,43,urban,,110,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,0,1,1,1,1,0,1,0
431104082,431104,2004,43,urban,3,70,house_tap,1,1,0,1,0,0,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,
431104082,431104,2006,43,urban,2,,house_tap,1,1,1,0,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
431104082,431104,2009,43,urban,,7,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,1,1,1,1,1,1,1,0
431104083,431104,2004,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,0,1,,1,1,1,1,0,1,1,1,
431104083,431104,2006,43,urban,3,119,house_tap,1,1,1,0,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
431104083,431104,2009,43,urban,,121,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
431104101,431104,2006,43,urban,4,72,yard_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
431104101,431104,2009,43,urban,,110,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
431104101,431104,2011,43,urban,,100,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
431104121,431104,2009,43,urban,,70,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,0,0,1,1,0,1,1,1,0
431104121,431104,2011,43,urban,,72,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,0,1,1,1,0,0,1,1,0
431104122,431104,2009,43,urban,,62,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,0,1,1,1,1,1,1,1,0
431104122,431104,2011,43,urban,,62,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,0,1,0,1,1,1,1,1,0
431104123,431104,2009,43,urban,,780,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
431104123,431104,2011,43,urban,,150,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,1,1,0,1,1,0,1,0
431104141,431104,2011,43,urban,,30,house_tap,1,0,1,0,0,,1,0,1,1,0,1,,0,1,1,1,0,0,0,1,0
431104142,431104,2011,43,urban,,107,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,0,1,1,0,0,1,1,0
431104143,431104,2011,43,urban,,71,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,0,1,0,1,0,0,1,0
431104144,431104,2011,43,urban,,170,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,1,0,1,1,1,0,1,1,0
431104145,431104,2011,43,urban,,72,house_tap,1,0,0,0,0,,1,1,1,1,1,1,,0,1,1,1,0,0,0,1,0
431104146,431104,2011,43,urban,,62,house_tap,1,1,1,0,0,,1,1,1,1,0,1,,0,0,1,1,1,0,1,1,0
431201001,431201,1989,43,urban,3,48,house_tap,1,1,1,0,0,1,0,1,1,0,0,1,1,0,,,,,,,,
431201001,431201,1991,43,urban,3,50,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,,,,,
431201001,431201,1993,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,,,,,
431201001,431201,2009,43,urban,,90,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,1,1,1,0,0,1,1,0
431201001,431201,2011,43,urban,,88,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,1,1,1,0,0,1,1,0
431201002,431201,1989,43,urban,3,48,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,,,,,,,
431201002,431201,1991,43,urban,3,49,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,,,,,
431201002,431201,1993,43,urban,3,,house_tap,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,,,,,
431201002,431201,1997,43,urban,4,,house_tap,1,1,1,1,0,0,1,1,1,1,1,1,,0,0,1,1,0,1,,,
431201002,431201,2000,43,urban,3,105,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,1,1,1,0,1,1,,
431201002,431201,2004,43,urban,2,,house_tap,1,1,0,0,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,
431201003,431201,1989,43,urban,5,48,house_tap,1,1,1,0,0,1,0,0,0,0,1,1,0,0,,,,,,,,
431201003,431201,1991,43,urban,4,54,house_tap,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,
431201003,431201,1993,43,urban,7,,house_tap,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,,,,,
431201003,431201,1997,43,urban,3,,house_tap,1,1,0,0,0,0,1,1,1,0,0,1,,0,0,1,1,0,0,,,
431201003,431201,2000,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,,0,0,1,1,0,1,0,,
431201003,431201,2004,43,urban,3,,house_tap,1,1,0,0,0,0,1,1,1,0,0,1,,0,0,1,1,0,1,0,1,
431201003,431201,2006,43,urban,3,,house_tap,1,1,0,0,0,0,1,1,1,0,0,1,,0,0,1,1,0,1,0,0,0
431201003,431201,2009,43,urban,,120,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,0,1,1,0,1,1,1,0
431201003,431201,2011,43,urban,,100,house_tap,1,1,0,0,0,,1,1,1,0,0,1,,0,0,1,1,0,1,0,1,0
431201004,431201,1989,43,urban,3,48,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,1,0,,,,,,,,
431201004,431201,1991,43,urban,3,54,house_tap,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,,,,,
431201004,431201,1993,43,urban,3,85,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,,,,,
431201004,431201,1997,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,0,1,,0,0,1,1,0,1,,,
431201004,431201,2000,43,urban,2,,house_tap,1,1,0,0,0,0,1,1,1,1,0,1,,0,0,1,1,0,1,1,,
431201004,431201,2004,43,urban,2,,house_tap,1,1,0,1,0,0,1,1,1,1,0,1,,1,1,1,1,0,1,0,1,
431201004,431201,2006,43,urban,3,,house_tap,1,1,0,1,0,0,1,1,1,1,0,1,,0,1,0,1,0,1,0,1,0
431201005,431201,1989,43,urban,3,48,house_tap,1,1,1,0,0,1,0,1,1,0,0,1,0,0,,,,,,,,
431201005,431201,1991,43,urban,3,54,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,,,,,
431201005,431201,1993,43,urban,3,,house_tap,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,,,,,
431201005,431201,1997,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,,1,0,1,1,0,1,,,
431201005,431201,2000,43,urban,3,68,house_tap,1,1,0,0,0,0,1,1,1,0,0,1,,1,0,1,1,0,1,1,,
431201005,431201,2004,43,urban,3,,house_tap,1,1,0,0,0,0,1,1,1,1,0,1,,1,1,1,1,0,1,1,1,
431201005,431201,2006,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,0,1,,1,1,1,1,0,1,1,1,0
431201005,431201,2009,43,urban,,90,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,1,1,1,0,1,1,1,0
431201005,431201,2011,43,urban,,114,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,1,1,1,0,1,1,1,1
431201006,431201,1989,43,urban,3,33,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,0,0,,,,,,,,
431201006,431201,1993,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,,,,,
431201006,431201,1997,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,0,1,,1,0,1,1,1,1,,,
431201006,431201,2000,43,urban,3,67,house_tap,1,1,0,0,0,0,1,1,1,1,0,1,,0,0,1,1,0,1,1,,
431201006,431201,2004,43,urban,2,67,house_tap,1,1,1,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,
431201006,431201,2006,43,urban,4,,house_tap,1,1,1,1,1,0,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,0
431201007,431201,1989,43,urban,3,48,house_tap,1,1,1,0,0,0,1,1,0,0,1,1,1,1,,,,,,,,
431201007,431201,1991,43,urban,3,54,house_tap,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,,,,,
431201007,431201,1993,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,,,,,
431201007,431201,2006,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,0
431201007,431201,2009,43,urban,,87,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
431201007,431201,2011,43,urban,,88,house_tap,1,1,0,0,0,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0
431201008,431201,1989,43,urban,3,48,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,,,,,,,,
431201008,431201,1991,43,urban,3,54,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,,,,,
431201008,431201,1993,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,,,,,
431201008,431201,1997,43,urban,3,83,house_tap,1,1,1,0,0,0,1,1,1,1,1,1,,1,0,1,1,0,1,,,
431201008,431201,2000,43,urban,3,97,house_tap,1,1,0,0,0,0,1,1,1,1,1,1,,1,0,1,1,0,1,1,,
431201008,431201,2004,43,urban,2,,house_tap,1,1,0,0,0,0,1,1,1,1,0,1,,1,1,1,1,0,1,1,1,
431201008,431201,2006,43,urban,3,,house_tap,1,1,0,0,0,0,1,1,1,1,0,1,,0,1,1,1,0,1,1,1,0
431201008,431201,2009,43,urban,,98,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,0,1,1,0,1,0,1,0
431201008,431201,2011,43,urban,,93,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,1,1,1,1,0,1,1,0
431201009,431201,1989,43,urban,3,48,house_tap,1,1,1,0,0,1,1,1,1,0,1,1,1,0,,,,,,,,
431201009,431201,1991,43,urban,3,60,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,,,,,
431201009,431201,1993,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,,,,,
431201009,431201,1997,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,,0,0,1,1,,1,,,
431201009,431201,2000,43,urban,3,118,house_tap,1,1,0,0,0,0,1,1,1,0,1,1,,0,0,1,1,0,1,0,,
431201009,431201,2004,43,urban,2,,house_tap,1,1,0,0,0,0,1,1,1,1,0,1,,0,1,1,1,0,1,0,1,
431201009,431201,2006,43,urban,2,,house_tap,1,1,0,0,0,0,1,1,1,1,1,1,,0,1,1,1,0,1,0,1,0
431201009,431201,2009,43,urban,,90,house_tap,1,1,1,0,0,,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,0
431201009,431201,2011,43,urban,,120,house_tap,1,1,0,0,1,,1,1,1,1,1,1,,1,1,1,1,1,1,0,1,1
431201010,431201,1989,43,urban,3,48,house_tap,1,1,1,0,0,1,0,1,1,0,1,1,0,0,,,,,,,,
431201010,431201,1991,43,urban,3,42,house_tap,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,,,,,
431201010,431201,1993,43,urban,3,,house_tap,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,,,,,
431201010,431201,1997,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,0,0,0,1,,0,0,0,1,0,1,,,
431201010,431201,2000,43,urban,3,106,house_tap,1,1,0,0,0,0,1,1,1,0,1,1,,0,1,0,0,0,1,1,,
431201010,431201,2004,43,urban,2,106,house_tap,1,1,0,1,0,0,1,1,1,1,1,1,,0,1,0,1,0,1,0,1,
431201010,431201,2006,43,urban,2,,house_tap,1,1,0,0,0,0,1,1,1,1,1,1,,0,1,0,1,0,1,1,1,0
431201010,431201,2009,43,urban,,106,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,1,1,1,0,0,1,1,1
431201010,431201,2011,43,urban,,106,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,0,1,1,1,1,0,1,1,0
431201011,431201,1989,43,urban,2,45,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,1,0,,,,,,,,
431201011,431201,1991,43,urban,2,42,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,,,,,
431201012,431201,1989,43,urban,4,48,house_tap,1,1,1,0,0,1,0,1,0,0,0,1,1,0,,,,,,,,
431201012,431201,1991,43,urban,4,48,house_tap,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,,,,,
431201012,431201,1993,43,urban,4,,house_tap,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,,,,,
431201012,431201,1997,43,urban,3,,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,,1,0,0,1,0,0,,,
